symbol,median_dollar_volume,median_close,daily_vol_bp,tick_floor_half_bp,edge_raw_half_bp
TTEC,996880.5,2.76,512.1949335587495,18.116,32.082
TTEK,84241503.3,33.64,230.06940795561394,1.486,27.781
TTGT,1927560.2,4.935,446.22699506003954,10.132,50.867
TTI,13997695.6,8.65,375.08292238981414,5.78,47.571
TTMI,205112823.8,98.58,501.97953248449085,0.507,92.375
TTRX,221324.5,4.4,685.8247635675098,11.364,86.861
TTWO,401056895.4,239.07,203.4992442276557,0.209,32.26
TU,67559354.4,12.97,151.49642405485744,3.855,15.218
TULP,12359.7,3.87,458.3239042211822,12.92,187.833
TUSK,452117.6,2.39,435.6354357551802,20.921,52.665
TV,2900223.7,2.83,241.3437417195469,17.668,44.31
TVA,471235.0,10.54,77.06230775054708,4.744,34.528
TVGN,154517.2,4.06,710.7733728196622,12.315,145.802
TVRD,327569.5,3.82,682.5542136334623,13.089,98.06
TVTX,61497568.8,35.16,419.4933624172749,1.422,220.62
TW,154621091.0,107.77,192.368731155447,0.464,25.72
TWAV,97209.0,1.67,663.3770904552837,29.94,211.514
TWFG,3499913.8,25.52,284.8636575015495,1.959,73.699
TWI,4294299.6,7.78,300.9241748091542,6.427,46.45
TWIN,882685.3,17.06,323.6805788908835,2.931,58.348
TWLO,314832506.9,132.56,366.51835052926856,0.377,36.15
TWST,62641483.1,47.91,453.7624936103492,1.044,47.027
TXG,55091950.6,20.81,441.6407972445162,2.403,90.903
TXMD,52458.1,2.04,466.40192487579736,24.51,107.657
TXN,1504167901.3,212.11,260.4850298241355,0.236,60.714
TXNM,57073994.0,58.21,31.856839750075505,0.859,11.226
TXO,2281812.5,12.85,165.98101981201745,3.891,44.397
TXRH,167361205.7,173.69,185.27981643103857,0.288,24.064
TXT,121136739.4,88.77,168.0995020228998,0.563,29.902
TY,1111316.4,34.03,82.48133521210208,1.469,19.472
TYG,5045714.6,43.51,126.16815393526896,1.149,23.476
TYGO,1527553.5,2.39,665.0390951692156,20.921,73.951
TYL,196094032.7,350.07,259.67114598616615,0.143,17.772
TYRA,16570461.0,28.77,412.2080106617547,1.738,53.446
TZOO,850883.2,7.33,395.6940971405428,6.821,46.419
U,312155065.2,35.24,467.995549241031,1.419,68.478
UA,17820802.3,5.5,328.04383022263005,9.091,54.094
UAA,48466124.1,5.66,328.7185259774107,8.834,52.296
UAL,560682597.0,105.73,297.37327084472525,0.473,37.718
UAMY,79156442.4,7.47,820.6488721102374,6.693,125.482
UAN,4198971.0,112.41,256.93606410894387,0.445,41.349
UAVS,2172040.2,1.07,677.8613979965589,46.729,113.09
UBCP,48098.4,14.9,220.44991317222213,3.356,103.195
UBER,1356918179.5,76.36,224.48278548051218,0.655,26.294
UBS,88023686.0,43.77,161.34622730620129,1.142,31.631
UBSI,33560768.6,42.26,137.76461794712014,1.183,23.651
UCB,24250098.6,33.06,155.0443011304309,1.512,32.165
UCTT,51529149.5,58.87,541.7721109955697,0.849,95.643
UDR,116251865.7,36.94,127.83378872113376,1.354,27.821
UE,17059639.7,20.77,117.90349252715566,2.407,36.317
UEC,128575076.2,13.19,499.3159734584032,3.791,67.06
UEIC,211326.9,4.19,333.5285227573426,11.933,66.1
UFCS,4377116.5,37.55,197.30513509116273,1.332,59.013
UFI,207113.3,4.06,322.94321645033386,12.315,53.955
UFPI,35165134.2,91.53,188.04435921352416,0.546,22.646
UFPT,36973388.7,223.87,300.10626053723956,0.223,52.194
UG,35035.7,7.02,213.5321591622473,7.123,85.823
UGI,59354295.0,36.32,153.08046813607615,1.377,18.078
UGP,11771140.7,4.94,221.94451059428243,10.121,40.826
UHAL,9759046.0,55.04,211.64920040958418,0.908,18.749
UHS,135516326.5,187.39,203.26316904794902,0.267,32.07
UI,75132726.8,588.57,335.56195145067517,0.085,56.241
UIS,1945504.6,2.87,400.82196269865307,17.422,61.296
UL,208357893.0,61.58,174.66041272283806,0.812,13.792
ULBI,213792.8,6.4,353.6915242888369,7.812,58.436
ULCC,19003261.7,4.99,475.48542436902244,10.02,70.17
ULH,835143.7,17.07,543.783180820835,2.929,60.519
ULS,60176100.2,82.2,263.3347704722277,0.608,24.799
ULTA,328921098.1,533.51,218.77226876962197,0.094,19.67
UMAC,57230698.0,14.86,806.7465271626877,3.365,82.839
UMBF,64267927.1,122.54,164.69171304668143,0.408,24.776
UMC,97724926.8,9.95,381.3074865515547,5.025,50.957
UMH,8838859.6,15.3,123.50686667883842,3.268,28.374
UNB,176524.0,24.04,182.83751581663762,2.08,80.989
UNCY,3322477.6,5.97,520.141464909519,8.375,68.061
UNF,38914492.0,249.74,211.62465327192334,0.2,34.88
UNFI,27671686.2,41.3,287.66284543746104,1.211,60.642
UNH,2463013837.0,347.75,228.00810827814394,0.144,36.132
UNIT,17449074.4,8.07,310.86264973776514,6.196,29.667
UNM,101551477.6,77.53,146.17419656133652,0.645,33.792
UNP,751215848.2,250.21,139.1490865017793,0.2,19.699
UNTY,2458346.9,53.15,172.61966790519955,0.941,30.633
UONE,49603.2,5.04,534.5949021303061,9.921,106.227
UONEK,18680.2,4.51,591.0393464816093,11.086,265.428
UP,1496565.9,1.6,750.978875963806,31.25,137.055
UPB,6317380.5,9.6,485.76399314372895,5.208,65.81
UPBD,15224131.0,19.25,283.85758420186016,2.597,28.761
UPLD,195760.6,1.64,596.0505349483653,30.488,81.489
UPS,550995779.4,101.97,185.804495619367,0.49,22.16
UPST,158921474.4,33.09,417.0705464394796,1.511,73.431
UPWK,38933993.6,12.51,391.34488125776494,3.997,108.727
UPXI,4933990.7,1.32,754.1045719281858,37.879,75.009
URBN,101154847.6,71.3,273.7699823201864,0.701,36.668
URG,10862779.2,1.52,451.27776575918534,32.895,51.051
URI,480519656.0,938.0,263.6918851017608,0.053,29.076
UROY,9463646.7,3.77,462.6583884402064,13.263,62.984
USAC,5220412.5,26.1,176.1653668859984,1.916,44.135
USAR,228350015.1,18.41,695.7938083428497,2.716,71.765
USAS,22944651.0,5.32,554.3627695799903,9.398,98.989
USAU,4100363.5,16.08,403.91166706314874,3.109,52.344
USB,458937331.3,54.69,138.64355858972345,0.914,27.443
USBC,165009.2,0.4427,688.6044335483394,112.943,211.276
USCB,694162.4,18.93,164.20231946514517,2.641,40.115
USEA,90132.0,2.02,283.90901689779724,24.752,65.652
USFD,190362332.2,87.89,183.7477785608045,0.569,17.954
USGO,626250.0,10.28,434.2227253868905,4.864,51.431
USIO,90200.8,1.43,354.61624224343603,34.965,81.132
USLM,12528461.7,119.44,242.3823297638763,0.419,26.617
USNA,2669942.8,19.82,397.29223995558704,2.523,48.141
USOI,3808164.1,49.76,186.78755545807834,1.005,28.293
USPH,12895456.9,78.21,249.55385224807097,0.639,29.904
UTHR,231422564.0,507.0,204.303727658238,0.099,48.658
UTI,24188186.3,31.64,452.6132083822132,1.58,36.651
UTL,5314708.4,51.04,125.06066249884235,0.98,23.279
UTMD,733184.0,64.0,173.76598710837624,0.781,54.372
UTZ,14118512.6,9.94,269.98574681452965,5.03,50.385
UUU,202746.2,5.02,718.1897297034296,9.96,86.33
UUUU,179878019.3,16.68,565.7411286552326,2.998,97.316
UVE,6241122.1,34.16,239.5050569113977,1.464,23.571
UVSP,5785935.9,34.82,148.94763987033207,1.436,28.767
UVV,10473503.8,53.12,155.85528786985628,0.941,15.661
UWMC,51084352.6,3.98,445.18070172756194,12.563,32.902
UXIN,425008.9,2.92,527.2311021280027,17.123,84.739
V,2217346328.2,334.53,138.02485170943538,0.149,19.369
VABK,271871.6,40.88,183.21859848200597,1.223,79.728
VAC,34884108.0,70.16,377.6781094015159,0.713,17.94
VACI,378649.7,10.03,193.71512839597582,4.985,24.17
VAI,35265.3,1.34,697.6063161029595,37.313,250.401
VAL,72792568.2,77.33,356.2706115245814,0.647,41.701
VALE,370199237.6,14.83,204.26404197054572,3.372,20.377
VALU,75290.9,37.1,215.45005443225529,1.348,85.519
VANI,242975.4,1.32,453.80781292885,37.879,73.41
VATE,251559.5,5.59,686.6861839604763,8.945,70.652
VBIO,92521.1,1.03,790.4263739227455,48.544,206.737
VC,46959988.0,104.03,243.61714723114534,0.481,24.883
VCEL,20057869.9,36.5,278.1054317126469,1.37,49.192
VCIG,667144.0,1.14,1276.0658293885106,43.86,442.901
VCTR,36516155.2,70.53,199.22004093646257,0.709,19.746
VCYT,36441280.8,40.85,388.8892225190468,1.224,42.521
VECO,32165737.4,32.99,420.36956568213617,1.516,68.628
VEEA,105296.9,0.5495,741.7906842118441,90.992,173.79
VEEE,381681.5,2.31,997.7446235922204,21.645,154.478
VEEV,360835051.7,213.51,263.956509610155,0.234,19.283
VEL,1541920.2,18.35,153.14192217997365,2.725,39.488
VELO,18040433.4,11.88,1092.5044379168812,4.209,163.552
VENU,1006094.7,4.45,618.6438005754828,11.236,67.216
VEON,4269766.8,52.6,286.28468260903014,0.951,43.66
VERA,46445072.2,36.35,371.16462307481316,1.376,41.867
VERI,6900356.8,2.82,729.4873537543598,17.73,99.518
VERU,305693.1,2.51,427.7982915629536,19.92,125.585
VERX,26208521.5,13.85,381.4176895034893,3.61,42.508
VET,14725897.2,9.99,311.76664588730597,5.005,32.476
VFC,107176812.9,16.88,312.20876289028797,2.962,38.042
VG,136984628.2,12.24,494.9208619435103,4.085,75.288
VGAS,25492.9,1.78,591.4288732238024,28.09,197.486
VGZ,2983666.7,2.11,516.2055857843785,23.697,62.622
VHC,222068.6,16.01,596.3487834189366,3.123,137.128
VHI,188951.1,14.16,307.5547167454135,3.531,82.245
VHUB,237279.5,1.01,1058.770540622567,49.505,167.901
VIA,12457408.4,21.36,438.3385208923128,2.341,36.69
VIAV,141489868.6,30.84,453.7537821753684,1.621,102.532
VICI,254691894.8,28.36,114.26550618817569,1.763,14.69
VICR,113398306.7,170.03,571.5070934510119,0.294,103.693
VIDI,494596.8,37.025,103.09741181238293,1.35,16.141
VIK,184515708.1,74.5,248.71682366713426,0.671,39.34
VIP,306367.2,1.56,697.3546608176523,32.051,106.672
VIPS,36545510.2,16.11,205.6305012827376,3.104,31.112
VIR,13096609.5,8.61,401.86734365317966,5.807,64.456
VIRC,263342.8,6.28,233.33026506549072,7.962,52.329
VIRT,48479705.3,41.06,220.77762319089675,1.218,35.208
VISN,73667236.0,16.22,294.83694774182464,3.083,67.759
VIST,58184899.5,60.49,315.17781985782693,0.827,73.068
VITL,35603430.4,19.1,386.0048464724867,2.618,61.862
VIVS,110205.4,1.8,766.2887148488086,27.778,169.017
VKTX,81367221.5,33.43,369.6039169077015,1.496,86.721
VLGEA,1762011.9,39.74,229.56062343690138,1.258,23.988
VLN,1357761.0,1.72,635.2269829874596,29.07,78.366
VLO,628424909.4,224.63,225.48670674328017,0.223,18.639
VLRS,3871801.2,7.51,324.97121391183316,6.658,39.907
VLTO,152284242.7,97.11,144.0117691974579,0.515,20.609
VLY,87728149.6,12.62,168.0164306606641,3.962,27.827
VMC,284404351.5,292.02,178.2729309573806,0.171,19.389
VMET,2023782.9,10.83,425.5594016982977,4.617,21.324
VMI,75258529.9,443.58,195.34390187423008,0.113,29.14
VMRK,158641209.5,63.43,127.49684634837872,0.788,26.101
VNCE,476385.2,3.28,600.8649366798255,15.244,97.949
VNDA,5473352.8,6.06,489.5805784006683,8.251,44.853
VNOM,68752451.0,42.99,179.22075913890995,1.163,22.391
VNRX,360980.9,0.422,649.9147943626567,118.483,152.137
VNT,41383534.9,36.33,196.97277843852413,1.376,48.171
VNTG,36291.3,0.853,449.4485648733803,58.617,278.699
VOR,13312116.5,15.12,619.4972023657131,3.307,94.91
VOXR,2455118.5,5.05,340.25985028502356,9.901,51.304
VOYA,72430625.0,75.78,161.47989503973017,0.66,30.478
VOYG,38908474.4,29.56,566.224415693703,1.691,77.35
VPG,10820138.4,46.73,511.6439928060318,1.07,53.753
VRA,530454.1,3.05,501.6706283077464,16.393,92.511
VRCA,425556.8,5.68,567.1594301838079,8.803,128.079
VRDN,32740876.4,22.54,462.92377686923464,2.218,66.183
VREX,3649722.2,11.7,369.0798523617627,4.274,39.597
VRM,55334.1,16.2,636.6183182519121,3.086,232.904
VRME,81050.3,0.803,612.4505542342807,62.267,157.34
VRNS,64308879.9,33.52,325.9887725891561,1.492,59.402
VRRM,24940610.4,16.18,303.09652690031106,3.09,48.538
VRSK,307536743.2,200.35,221.18807698548463,0.25,29.944
VRSN,196027494.8,264.64,180.83776654091128,0.189,28.169
VRT,1375311098.8,251.07,411.796946560284,0.199,41.763
VRTS,14454788.4,160.13,219.13153601283656,0.312,38.871
VRTX,572654057.4,450.41,177.91555931819127,0.111,18.938
VS,22835.1,1.29,468.2138229685946,38.76,177.238
VSAT,95341562.4,46.5,501.52357243420397,1.075,106.041
VSEC,69002194.6,185.89,359.447403887121,0.269,25.584
VSH,45886863.2,19.08,417.54251262050764,2.621,58.285
VSNT,71727947.2,37.875,271.0665924053232,1.32,16.059
VST,706733827.6,161.84,310.9578649089963,0.309,49.028
VSTM,12742864.0,6.41,470.82382531792496,7.8,60.136
VSTS,12790252.6,7.71,352.274917585909,6.485,58.127
VSXY,108318440.2,54.17,444.61092491748275,0.923,57.483
VTAK,95184.9,1.43,797.9416773638081,34.965,254.111
VTEX,4104338.4,3.88,288.7065370212776,12.887,41.309
VTGN,599805.2,0.6216,491.03743894728575,80.438,119.795
VTIX,765554.9,3.625,882.4397732170632,13.793,133.411
VTOL,7983584.6,42.71,202.46337777046304,1.171,25.28
VTR,252415430.6,82.7,139.72809323795568,0.605,13.443
VTRS,125025420.8,13.86,199.45245229054518,3.608,25.983
VTS,7793835.0,19.26,204.73443644834694,2.596,29.89
VTSI,166699.4,4.4,318.988456962233,11.364,52.834
VTVT,971398.6,33.08,450.35747785554076,1.511,146.968
VUZI,3404452.9,2.71,592.2703218754444,18.45,87.242
VVOS,218609.6,1.35,606.1223330581591,37.037,87.786
VVV,66519453.6,33.81,196.85384946891233,1.479,25.848
VVX,27761813.7,68.27,258.8588931673898,0.732,41.415
VWAV,2230574.4,7.47,827.6893552384387,6.693,44.746
VYGR,2026840.2,3.93,372.16021962608005,12.723,31.75
VYLD,9146.6,28.0643,74.30576142902679,1.782,43.105
VYX,16104937.7,8.76,341.4579150497604,5.708,34.796
VZ,1088344563.8,45.42,156.3381955061483,1.101,19.449
VZLA,22385408.4,3.88,436.72408239395844,12.887,82.819
W,270930337.9,88.07,436.9298650976451,0.568,55.545
WAB,202004211.4,249.91,164.46435530585327,0.2,24.295
WABC,7651830.4,51.47,122.7493610930336,0.971,20.662
WAFD,18063322.7,32.97,148.13480146578127,1.517,19.245
WAL,78275176.0,81.1,226.64519092325787,0.617,45.178
WALD,186825.8,1.7,599.2460247850083,29.412,132.771
WAT,255933496.8,363.18,226.38956736273613,0.138,42.681
WATT,2181164.6,11.27,710.5467341382802,4.437,144.554
WAY,59890570.1,25.27,334.3868451575005,1.979,23.867
WBD,641779198.5,27.09,248.3861644255579,1.846,19.678
WBI,15879757.0,25.705,286.409575558891,1.945,58.757
WBTN,4045304.9,12.085,429.91831440993076,4.137,108.777
WBX,59999.3,3.09,570.7352282380077,16.181,104.427
WCC,156430875.1,289.5,276.6708530968374,0.173,42.579
WCN,215581507.8,167.62,142.54402248768403,0.298,18.352
WD,15321278.8,53.84,279.4996054686679,0.929,18.622
WDAY,615897224.2,174.66,331.9545564143305,0.286,30.055
WDC,2376137257.3,282.58,496.76142937449043,0.177,71.504
WDFC,27851976.0,210.54,195.05964658048995,0.237,39.905
WEAV,8154672.5,6.42,413.04909303901115,7.788,59.599
WEC,222715315.5,112.17,99.71186631994367,0.446,15.526
WELL,587036873.9,204.7,142.13441802488495,0.244,19.938
WEN,56454152.6,7.99,364.3781996674167,6.258,52.691
WERN,32143143.1,33.19,254.6273123478047,1.506,56.674
WES,47100585.6,41.24,133.15061964420394,1.212,33.817
WEST,2252496.5,5.02,412.80392607593757,9.96,42.933
WETH,98339.8,1.46,590.3102885931911,34.247,141.451
WEX,70863306.5,154.69,254.99794861458767,0.323,40.815
WEYS,428767.2,32.65,244.65191103546348,1.531,61.954
WFC,1224745112.1,85.01,166.1205328567273,0.588,29.108
WFCF,21494.0,12.34,481.1929007906671,4.052,146.978
WFG,13489398.0,66.44,209.24577272512806,0.753,19.124
WGO,18009776.6,32.95,310.4035542019107,1.517,36.795
WGS,56610533.7,85.35,418.31274828917736,0.586,96.211
WH,91019985.6,78.5,192.37573061784022,0.637,32.779
WHD,37918173.8,52.52,273.9261773973569,0.952,35.962
WHF,681385.6,7.04,198.0721071223733,7.102,28.848
WHG,190688.4,17.03,208.77996339237012,2.936,76.677
WHR,101665604.7,58.74,307.84294747994994,0.851,39.213
WHWK,653936.4,3.41,483.90960457640546,14.663,75.587
WINA,24720132.9,417.0,243.4260720463616,0.12,50.012
WING,188139947.0,215.63,377.5661725665674,0.232,35.463
WIT,20794495.5,2.28,276.10245815157606,21.93,39.16
WK,54372344.0,69.87,277.9908807950618,0.716,71.447
WKC,20609852.1,26.33,177.60891141308633,1.899,47.315
WKHS,498361.5,3.04,577.799027725452,16.447,91.527
WKSP,406055.9,1.33,641.9867282948748,37.594,173.623
WLDN,23988474.9,92.91,388.32382845274975,0.538,80.254
WLDS,344861.7,1.5,938.8993168125063,33.333,158.359
WLFC,10636213.9,160.13,295.9814747465154,0.312,46.203
WLK,99179849.6,80.63,274.59688803751095,0.62,40.53
WLKP,786325.1,21.7,120.29959632017372,2.304,32.053
WLTH,11217679.8,9.37,395.6920555547384,5.336,53.537
WLY,17172287.8,38.71,228.34639590609882,1.292,37.178
WLYB,7981.9,39.21,271.26309707213466,1.275,109.543
WM,432291438.4,221.3,126.07777497248848,0.226,33.358
WMB,447473602.6,71.15,152.15463223154222,0.703,25.192
WMG,57878997.9,29.1,211.81817336405635,1.718,21.816
WMK,9554866.3,70.31,166.01559332916213,0.711,15.814
WMS,103164848.9,144.59,234.9611786262026,0.346,25.514
WMT,2293240129.5,114.6,163.14307804514948,0.436,9.34
WNC,5326450.4,9.58,344.9927119259943,5.219,67.736
WNEB,595981.3,13.19,167.49899380980924,3.791,29.161
WOLF,62754735.8,23.09,885.4533095412384,2.165,169.989
WOOF,5088815.5,2.84,370.8167572813006,17.606,34.584
WOR,10411356.2,55.49,196.5306645914371,0.901,55.968
WPAC,2886.7,9.98,37.705855282084975,5.01,143.926
WPC,86882013.0,70.38,106.66296100959835,0.71,18.256
WPM,245552121.5,122.82,315.31872698016286,0.407,31.711
WPP,9592034.9,19.21,346.25856552321164,2.603,18.652
WRAP,622848.0,1.75,640.241924599994,28.571,62.701
WRB,137858490.0,69.92,139.16524803417994,0.715,27.887
WRBY,60278518.1,25.02,450.8534802981738,1.998,72.813
WRLD,15189560.0,153.25,321.3077968367433,0.326,21.599
WRN,3403567.6,2.49,430.6692157820947,20.08,38.379
WS,8390754.3,35.51,299.5278353022935,1.408,62.678
WSBC,20162450.2,34.55,166.9242562740887,1.447,23.429
WSBF,932799.0,18.01,142.25715002480277,2.776,29.337
WSBK,52113.5,12.74,100.63088621143105,3.925,46.758
WSC,46958904.7,21.75,318.4987599575746,2.299,65.224
WSFS,24193225.4,65.51,143.6190447882935,0.763,21.776
WSM,210753088.6,198.38,210.35962053150087,0.252,32.951
WSO,144294448.1,377.96,219.28056961602306,0.132,27.378
WST,200398680.3,275.34,208.53656195116397,0.182,35.971
WSTN,1009.0,10.03,9.20992907442642,4.985,9.064
WTBA,949396.1,23.76,169.6018727396111,2.104,30.313
WTFC,64243315.7,146.3,156.89628397302616,0.342,15.84
WTI,9605616.7,2.85,534.3378878621543,17.544,35.119
WTID,116847.4,5.76,447.6421799329165,8.681,74.226
WTIU,517465.6,14.59,452.51564020923814,3.427,73.024
WTM,42306197.1,2080.0,145.23125802863493,0.024,19.412
WTRG,74240563.8,39.17,137.18312662469046,1.276,24.077
WTS,56539085.8,299.15,169.8223724101965,0.167,23.22
WTTR,19654979.0,14.01,302.18409586292614,3.569,32.591
WU,67647355.3,8.73,237.74415376504155,5.727,32.102
WULF,513843435.0,15.5,569.7732538560778,3.226,62.75
WVE,22188325.0,7.18,414.2291704449339,6.964,70.707
WVVI,13524.3,2.72,396.23202028506734,18.382,162.254
WW,4385763.1,20.62,577.3576243951912,2.425,102.384
WWD,190459356.0,350.03,236.8699797059063,0.143,27.829
WWR,916212.4,0.725,662.2348997619024,68.966,106.188
WWW,21110070.7,18.02,345.132354571741,2.775,51.889
WY,126141828.1,24.18,165.95870195114503,2.068,15.017
WYNN,154073835.4,107.27,211.56795056649594,0.466,10.109
WYY,355951.7,6.49,548.210439996371,7.704,72.275
XAIR,171381.5,1.14,704.7813316221169,43.86,117.132
XBIO,52923.6,2.945,543.5583388760384,16.978,136.72
XBIT,87607.9,2.39,278.2866245482283,20.921,53.697
XBP,67390.4,2.81,673.223144658381,17.794,208.405
XCUR,82230.1,3.84,705.3758700564767,13.021,153.283
XEL,368272909.0,79.21,121.93540816112028,0.631,17.133
XELB,57514.1,1.47,706.1116838137308,34.014,176.426
XERS,12346919.2,7.31,335.40863448902604,6.84,55.79
XFLH,9721.1,9.96,38.19945795719444,5.02,5.165
XFOR,1771331.8,3.88,484.97476245822094,12.887,48.866
XGN,1460918.4,4.86,485.5635664481531,10.288,19.029
XHLD,159408.8,1.4,952.8987580831076,35.714,171.144
XHR,11250185.8,15.21,174.66693340735708,3.287,37.532
XIFR,10654505.0,10.4,228.10861298504622,4.808,29.261
XLAB,1467024.6,10.09,456.941147983704,4.955,10.512
XLO,242477.2,0.8383,284.80335793576404,59.645,106.821
XMAX,5371699.5,6.21,409.8488850762926,8.052,43.02
XMTR,43082437.5,60.61,504.0370556553771,0.825,33.016
XNCR,10931546.5,13.03,413.1026320091517,3.837,42.935
XOM,2186680576.2,145.26,161.22884968817607,0.344,11.822
XOS,99162.2,2.3,614.6840139224729,21.739,108.427
XP,103640596.8,17.92,291.46386908817357,2.79,39.086
XPEL,9518970.0,45.45,257.1419030047713,1.1,46.718
XPER,2595601.4,6.25,263.487689868274,8.0,40.374
XPL,149896.5,0.758,390.83170027737873,65.963,100.3
XPO,205536636.2,190.06,269.02631776208904,0.263,43.62
XPOF,3295465.8,6.78,389.7944842209765,7.375,95.742
XPON,182797.6,0.865,707.5405833072792,57.803,180.564
XPRO,15452174.4,15.7,304.4124101439153,3.185,55.475
XRAY,47534964.1,11.83,288.39603844690527,4.227,29.064
XRN,3790884.9,35.1,184.47915173011197,1.425,33.622
XRX,8697809.5,2.72,547.92091182287,18.382,33.599
XTIA,2079779.2,1.63,575.027172073024,30.675,81.871
XTND,1262849.9,6.68,804.3653071989493,7.485,149.011
XTNT,71579.6,0.5833,417.42024922589815,85.719,190.551
XWEL,42081.4,1.01,609.6316342127074,49.505,147.95
XXI,7043958.4,7.6,519.0204194187141,6.579,129.907
XXII,157081.0,1.76,751.4410030533546,28.409,125.741
XYL,199779668.2,127.18,156.01584788502524,0.393,23.619
XYZ,400745430.6,70.89,290.90255460213655,0.705,36.717
XZO,3018550.4,16.26,403.00302027906207,3.075,50.603
YARW,302099.0,0.5948,423.06228601260864,84.062,190.244
YCBD,190774.6,0.747,720.320705886616,66.934,146.653
YCY,1171.5,10.07,16.401954111338537,4.965,9.451
YDKG,79187.4,0.9299,854.4104294427966,53.769,174.701
YELP,26683308.1,26.63,271.60030206254095,1.878,54.088
YETI,58607005.4,42.52,248.6211791418335,1.176,47.147
YEXT,6735341.8,5.73,338.57321620289315,8.726,36.123
YHC,140105.4,0.8999,699.6211847642807,55.562,150.789
YHGJ,16701.1,3.21,650.2636633856689,15.576,245.75
YORW,3090064.1,31.31,125.48123716838633,1.597,18.028
YOU,60596104.7,43.84,361.80181575521846,1.141,76.709
YRD,192485.8,3.67,476.7027758534613,13.624,44.544
YSS,37807418.2,24.605,756.3102228047657,2.032,68.948
YUM,291979921.4,152.57,149.83047055324906,0.328,17.562
YUMC,65662624.6,47.18,157.24565293913855,1.06,19.171
